sample,label,is_valid
task1\train_data\images\unlabeled\5723.jpeg,21,False
task1\train_data\images\unlabeled\5724.jpeg,39,False
task1\train_data\images\unlabeled\5725.jpeg,85,False
task1\train_data\images\unlabeled\5726.jpeg,92,False
task1\train_data\images\unlabeled\5727.jpeg,57,False
task1\train_data\images\unlabeled\5728.jpeg,44,False
task1\train_data\images\unlabeled\5729.jpeg,19,False
task1\train_data\images\unlabeled\573.jpeg,6,False
task1\train_data\images\unlabeled\5730.jpeg,29,False
task1\train_data\images\unlabeled\5731.jpeg,39,False
task1\train_data\images\unlabeled\5732.jpeg,43,False
task1\train_data\images\unlabeled\5733.jpeg,55,False
task1\train_data\images\unlabeled\5734.jpeg,95,False
task1\train_data\images\unlabeled\5735.jpeg,17,False
task1\train_data\images\unlabeled\5736.jpeg,19,False
task1\train_data\images\unlabeled\5737.jpeg,86,False
task1\train_data\images\unlabeled\5738.jpeg,19,False
task1\train_data\images\unlabeled\5739.jpeg,92,False
task1\train_data\images\unlabeled\574.jpeg,73,False
task1\train_data\images\unlabeled\5740.jpeg,38,False
task1\train_data\images\unlabeled\5741.jpeg,27,False
task1\train_data\images\unlabeled\5742.jpeg,86,False
task1\train_data\images\unlabeled\5743.jpeg,59,False
task1\train_data\images\unlabeled\5744.jpeg,11,False
task1\train_data\images\unlabeled\5745.jpeg,91,False
task1\train_data\images\unlabeled\5746.jpeg,25,False
task1\train_data\images\unlabeled\5747.jpeg,69,False
task1\train_data\images\unlabeled\5748.jpeg,40,False
task1\train_data\images\unlabeled\5749.jpeg,94,False
task1\train_data\images\unlabeled\575.jpeg,69,False
task1\train_data\images\unlabeled\5750.jpeg,27,False
task1\train_data\images\unlabeled\5751.jpeg,47,False
task1\train_data\images\unlabeled\5752.jpeg,63,False
task1\train_data\images\unlabeled\5753.jpeg,37,False
task1\train_data\images\unlabeled\5754.jpeg,38,False
task1\train_data\images\unlabeled\5755.jpeg,91,False
task1\train_data\images\unlabeled\5756.jpeg,66,False
task1\train_data\images\unlabeled\5757.jpeg,12,False
task1\train_data\images\unlabeled\5758.jpeg,32,False
task1\train_data\images\unlabeled\5759.jpeg,63,False
task1\train_data\images\unlabeled\576.jpeg,68,False
task1\train_data\images\unlabeled\5760.jpeg,0,False
task1\train_data\images\unlabeled\5761.jpeg,33,False
task1\train_data\images\unlabeled\5762.jpeg,88,False
task1\train_data\images\unlabeled\5763.jpeg,98,False
task1\train_data\images\unlabeled\5764.jpeg,63,False
task1\train_data\images\unlabeled\5765.jpeg,17,False
task1\train_data\images\unlabeled\5766.jpeg,40,False
task1\train_data\images\unlabeled\5767.jpeg,90,False
task1\train_data\images\unlabeled\5768.jpeg,56,False
task1\train_data\images\unlabeled\5769.jpeg,11,False
task1\train_data\images\unlabeled\577.jpeg,5,False
task1\train_data\images\unlabeled\5770.jpeg,69,False
task1\train_data\images\unlabeled\5771.jpeg,67,False
task1\train_data\images\unlabeled\5772.jpeg,90,False
task1\train_data\images\unlabeled\5773.jpeg,45,False
task1\train_data\images\unlabeled\5774.jpeg,89,False
task1\train_data\images\unlabeled\5775.jpeg,43,False
task1\train_data\images\unlabeled\5776.jpeg,40,False
task1\train_data\images\unlabeled\5777.jpeg,74,False
task1\train_data\images\unlabeled\5778.jpeg,8,False
task1\train_data\images\unlabeled\5779.jpeg,95,False
task1\train_data\images\unlabeled\578.jpeg,36,False
task1\train_data\images\unlabeled\5780.jpeg,11,False
task1\train_data\images\unlabeled\5781.jpeg,91,False
task1\train_data\images\unlabeled\5782.jpeg,12,False
task1\train_data\images\unlabeled\5783.jpeg,22,False
task1\train_data\images\unlabeled\5784.jpeg,96,False
task1\train_data\images\unlabeled\5785.jpeg,13,False
task1\train_data\images\unlabeled\5786.jpeg,16,False
task1\train_data\images\unlabeled\5787.jpeg,51,False
task1\train_data\images\unlabeled\5788.jpeg,32,False
task1\train_data\images\unlabeled\5789.jpeg,37,False
task1\train_data\images\unlabeled\579.jpeg,67,False
task1\train_data\images\unlabeled\5790.jpeg,42,False
task1\train_data\images\unlabeled\5791.jpeg,64,False
task1\train_data\images\unlabeled\5792.jpeg,85,False
task1\train_data\images\unlabeled\5793.jpeg,31,False
task1\train_data\images\unlabeled\5794.jpeg,76,False
task1\train_data\images\unlabeled\5795.jpeg,87,False
task1\train_data\images\unlabeled\5796.jpeg,27,False
task1\train_data\images\unlabeled\5797.jpeg,36,False
task1\train_data\images\unlabeled\5798.jpeg,53,False
task1\train_data\images\unlabeled\5799.jpeg,2,False
task1\train_data\images\unlabeled\58.jpeg,71,False
task1\train_data\images\unlabeled\580.jpeg,96,False
task1\train_data\images\unlabeled\5800.jpeg,49,False
task1\train_data\images\unlabeled\5801.jpeg,19,False
task1\train_data\images\unlabeled\5802.jpeg,47,False
task1\train_data\images\unlabeled\5803.jpeg,28,False
task1\train_data\images\unlabeled\5804.jpeg,44,False
task1\train_data\images\unlabeled\5805.jpeg,44,False
task1\train_data\images\unlabeled\5806.jpeg,86,False
task1\train_data\images\unlabeled\5807.jpeg,17,False
task1\train_data\images\unlabeled\5808.jpeg,51,False
task1\train_data\images\unlabeled\5809.jpeg,95,False
task1\train_data\images\unlabeled\581.jpeg,12,False
task1\train_data\images\unlabeled\5810.jpeg,91,False
task1\train_data\images\unlabeled\5811.jpeg,64,False
task1\train_data\images\unlabeled\5812.jpeg,50,False
task1\train_data\images\unlabeled\5813.jpeg,28,False
task1\train_data\images\unlabeled\5814.jpeg,47,False
task1\train_data\images\unlabeled\5815.jpeg,39,False
task1\train_data\images\unlabeled\5816.jpeg,11,False
task1\train_data\images\unlabeled\5817.jpeg,64,False
task1\train_data\images\unlabeled\5818.jpeg,86,False
task1\train_data\images\unlabeled\5819.jpeg,81,False
task1\train_data\images\unlabeled\582.jpeg,61,False
task1\train_data\images\unlabeled\5820.jpeg,67,False
task1\train_data\images\unlabeled\5821.jpeg,17,False
task1\train_data\images\unlabeled\5822.jpeg,85,False
task1\train_data\images\unlabeled\5823.jpeg,59,False
task1\train_data\images\unlabeled\5824.jpeg,36,False
task1\train_data\images\unlabeled\5825.jpeg,1,False
task1\train_data\images\unlabeled\5826.jpeg,37,False
task1\train_data\images\unlabeled\5827.jpeg,8,False
task1\train_data\images\unlabeled\5828.jpeg,75,False
task1\train_data\images\unlabeled\5829.jpeg,92,False
task1\train_data\images\unlabeled\583.jpeg,70,False
task1\train_data\images\unlabeled\5830.jpeg,64,False
task1\train_data\images\unlabeled\5831.jpeg,95,False
task1\train_data\images\unlabeled\5832.jpeg,15,False
task1\train_data\images\unlabeled\5833.jpeg,63,False
task1\train_data\images\unlabeled\5834.jpeg,54,False
task1\train_data\images\unlabeled\5835.jpeg,88,False
task1\train_data\images\unlabeled\5836.jpeg,51,False
task1\train_data\images\unlabeled\5837.jpeg,97,False
task1\train_data\images\unlabeled\5838.jpeg,75,False
task1\train_data\images\unlabeled\5839.jpeg,66,False
task1\train_data\images\unlabeled\584.jpeg,92,False
task1\train_data\images\unlabeled\5840.jpeg,45,False
task1\train_data\images\unlabeled\5841.jpeg,46,False
task1\train_data\images\unlabeled\5842.jpeg,88,False
task1\train_data\images\unlabeled\5843.jpeg,33,False
task1\train_data\images\unlabeled\5844.jpeg,53,False
task1\train_data\images\unlabeled\5845.jpeg,54,False
task1\train_data\images\unlabeled\5846.jpeg,9,False
task1\train_data\images\unlabeled\5847.jpeg,84,False
task1\train_data\images\unlabeled\5848.jpeg,64,False
task1\train_data\images\unlabeled\5849.jpeg,93,False
task1\train_data\images\unlabeled\585.jpeg,36,False
task1\train_data\images\unlabeled\5850.jpeg,50,False
task1\train_data\images\unlabeled\5851.jpeg,92,False
task1\train_data\images\unlabeled\5852.jpeg,83,False
task1\train_data\images\unlabeled\5853.jpeg,74,False
task1\train_data\images\unlabeled\5854.jpeg,11,False
task1\train_data\images\unlabeled\5855.jpeg,35,False
task1\train_data\images\unlabeled\5856.jpeg,14,False
task1\train_data\images\unlabeled\5857.jpeg,99,False
task1\train_data\images\unlabeled\5858.jpeg,75,False
task1\train_data\images\unlabeled\5859.jpeg,57,False
task1\train_data\images\unlabeled\586.jpeg,37,False
task1\train_data\images\unlabeled\5860.jpeg,52,False
task1\train_data\images\unlabeled\5861.jpeg,8,False
task1\train_data\images\unlabeled\5862.jpeg,35,False
task1\train_data\images\unlabeled\5863.jpeg,15,False
task1\train_data\images\unlabeled\5864.jpeg,33,False
task1\train_data\images\unlabeled\5865.jpeg,30,False
task1\train_data\images\unlabeled\5866.jpeg,85,False
task1\train_data\images\unlabeled\5867.jpeg,43,False
task1\train_data\images\unlabeled\5868.jpeg,84,False
task1\train_data\images\unlabeled\5869.jpeg,38,False
task1\train_data\images\unlabeled\587.jpeg,3,False
task1\train_data\images\unlabeled\5870.jpeg,28,False
task1\train_data\images\unlabeled\5871.jpeg,45,False
task1\train_data\images\unlabeled\5872.jpeg,42,False
task1\train_data\images\unlabeled\5873.jpeg,18,False
task1\train_data\images\unlabeled\5874.jpeg,99,False
task1\train_data\images\unlabeled\5875.jpeg,25,False
task1\train_data\images\unlabeled\5876.jpeg,63,False
task1\train_data\images\unlabeled\5877.jpeg,51,False
task1\train_data\images\unlabeled\5878.jpeg,73,False
task1\train_data\images\unlabeled\5879.jpeg,82,False
task1\train_data\images\unlabeled\588.jpeg,36,False
task1\train_data\images\unlabeled\5880.jpeg,23,False
task1\train_data\images\unlabeled\5881.jpeg,69,False
task1\train_data\images\unlabeled\5882.jpeg,18,False
task1\train_data\images\unlabeled\5883.jpeg,32,False
task1\train_data\images\unlabeled\5884.jpeg,4,False
task1\train_data\images\unlabeled\5885.jpeg,45,False
task1\train_data\images\unlabeled\5886.jpeg,30,False
task1\train_data\images\unlabeled\5887.jpeg,57,False
task1\train_data\images\unlabeled\5888.jpeg,40,False
task1\train_data\images\unlabeled\5889.jpeg,88,False
task1\train_data\images\unlabeled\589.jpeg,85,False
task1\train_data\images\unlabeled\5890.jpeg,59,False
task1\train_data\images\unlabeled\5891.jpeg,26,False
task1\train_data\images\unlabeled\5892.jpeg,37,False
task1\train_data\images\unlabeled\5893.jpeg,85,False
task1\train_data\images\unlabeled\5894.jpeg,53,False
task1\train_data\images\unlabeled\5895.jpeg,17,False
task1\train_data\images\unlabeled\5896.jpeg,27,False
task1\train_data\images\unlabeled\5897.jpeg,27,False
task1\train_data\images\unlabeled\5898.jpeg,74,False
task1\train_data\images\unlabeled\5899.jpeg,36,False
task1\train_data\images\unlabeled\59.jpeg,68,False
task1\train_data\images\unlabeled\590.jpeg,88,False
task1\train_data\images\unlabeled\5900.jpeg,40,False
task1\train_data\images\unlabeled\5901.jpeg,61,False
task1\train_data\images\unlabeled\5902.jpeg,22,False
task1\train_data\images\unlabeled\5903.jpeg,90,False
task1\train_data\images\unlabeled\5904.jpeg,22,False
task1\train_data\images\unlabeled\5905.jpeg,70,False
task1\train_data\images\unlabeled\5906.jpeg,3,False
task1\train_data\images\unlabeled\5907.jpeg,27,False
task1\train_data\images\unlabeled\5908.jpeg,82,False
task1\train_data\images\unlabeled\5909.jpeg,83,False
task1\train_data\images\unlabeled\591.jpeg,77,False
task1\train_data\images\unlabeled\5910.jpeg,73,False
task1\train_data\images\unlabeled\5911.jpeg,20,False
task1\train_data\images\unlabeled\5912.jpeg,42,False
task1\train_data\images\unlabeled\5913.jpeg,85,False
task1\train_data\images\unlabeled\5914.jpeg,89,False
task1\train_data\images\unlabeled\5915.jpeg,35,False
task1\train_data\images\unlabeled\5916.jpeg,63,False
task1\train_data\images\unlabeled\5917.jpeg,90,False
task1\train_data\images\unlabeled\5918.jpeg,53,False
task1\train_data\images\unlabeled\5919.jpeg,41,False
task1\train_data\images\unlabeled\592.jpeg,88,False
task1\train_data\images\unlabeled\5920.jpeg,96,False
task1\train_data\images\unlabeled\5921.jpeg,94,False
task1\train_data\images\unlabeled\5922.jpeg,46,False
task1\train_data\images\unlabeled\5923.jpeg,63,False
task1\train_data\images\unlabeled\5924.jpeg,72,False
task1\train_data\images\unlabeled\5925.jpeg,52,False
task1\train_data\images\unlabeled\5926.jpeg,22,False
task1\train_data\images\unlabeled\5927.jpeg,8,False
task1\train_data\images\unlabeled\5928.jpeg,77,False
task1\train_data\images\unlabeled\5929.jpeg,6,False
task1\train_data\images\unlabeled\593.jpeg,27,False
task1\train_data\images\unlabeled\5930.jpeg,34,False
task1\train_data\images\unlabeled\5931.jpeg,46,False
task1\train_data\images\unlabeled\5932.jpeg,99,False
task1\train_data\images\unlabeled\5933.jpeg,44,False
task1\train_data\images\unlabeled\5934.jpeg,66,False
task1\train_data\images\unlabeled\5935.jpeg,64,False
task1\train_data\images\unlabeled\5936.jpeg,91,False
task1\train_data\images\unlabeled\5937.jpeg,29,False
task1\train_data\images\unlabeled\5938.jpeg,22,False
task1\train_data\images\unlabeled\5939.jpeg,22,False
task1\train_data\images\unlabeled\594.jpeg,74,False
task1\train_data\images\unlabeled\5940.jpeg,64,False
task1\train_data\images\unlabeled\5941.jpeg,85,False
task1\train_data\images\unlabeled\5942.jpeg,48,False
task1\train_data\images\unlabeled\5943.jpeg,92,False
task1\train_data\images\unlabeled\5944.jpeg,59,False
task1\train_data\images\unlabeled\5945.jpeg,65,False
task1\train_data\images\unlabeled\5946.jpeg,70,False
task1\train_data\images\unlabeled\5947.jpeg,66,False
task1\train_data\images\unlabeled\5948.jpeg,97,False
task1\train_data\images\unlabeled\5949.jpeg,46,False
task1\train_data\images\unlabeled\595.jpeg,67,False
task1\train_data\images\unlabeled\5950.jpeg,92,False
task1\train_data\images\unlabeled\5951.jpeg,21,False
task1\train_data\images\unlabeled\5952.jpeg,75,False
task1\train_data\images\unlabeled\5953.jpeg,3,False
task1\train_data\images\unlabeled\5954.jpeg,87,False
task1\train_data\images\unlabeled\5955.jpeg,78,False
task1\train_data\images\unlabeled\5956.jpeg,59,False
task1\train_data\images\unlabeled\5957.jpeg,6,False
task1\train_data\images\unlabeled\5958.jpeg,74,False
task1\train_data\images\unlabeled\5959.jpeg,4,False
task1\train_data\images\unlabeled\596.jpeg,36,False
task1\train_data\images\unlabeled\5960.jpeg,0,False
task1\train_data\images\unlabeled\5961.jpeg,92,False
task1\train_data\images\unlabeled\5962.jpeg,2,False
task1\train_data\images\unlabeled\5963.jpeg,57,False
task1\train_data\images\unlabeled\5964.jpeg,77,False
task1\train_data\images\unlabeled\5965.jpeg,3,False
task1\train_data\images\unlabeled\5966.jpeg,37,False
task1\train_data\images\unlabeled\5967.jpeg,68,False
task1\train_data\images\unlabeled\5968.jpeg,7,False
task1\train_data\images\unlabeled\5969.jpeg,84,False
task1\train_data\images\unlabeled\597.jpeg,8,False
task1\train_data\images\unlabeled\5970.jpeg,28,False
task1\train_data\images\unlabeled\5971.jpeg,15,False
task1\train_data\images\unlabeled\5972.jpeg,53,False
task1\train_data\images\unlabeled\5973.jpeg,51,False
task1\train_data\images\unlabeled\5974.jpeg,31,False
task1\train_data\images\unlabeled\5975.jpeg,46,False
task1\train_data\images\unlabeled\5976.jpeg,68,False
task1\train_data\images\unlabeled\5977.jpeg,94,False
task1\train_data\images\unlabeled\5978.jpeg,72,False
task1\train_data\images\unlabeled\5979.jpeg,57,False
task1\train_data\images\unlabeled\598.jpeg,36,False
task1\train_data\images\unlabeled\5980.jpeg,32,False
task1\train_data\images\unlabeled\5981.jpeg,7,False
task1\train_data\images\unlabeled\5982.jpeg,40,False
task1\train_data\images\unlabeled\5983.jpeg,32,False
task1\train_data\images\unlabeled\5984.jpeg,48,False
task1\train_data\images\unlabeled\5985.jpeg,72,False
task1\train_data\images\unlabeled\5986.jpeg,79,False
task1\train_data\images\unlabeled\5987.jpeg,87,False
task1\train_data\images\unlabeled\5988.jpeg,91,False
task1\train_data\images\unlabeled\5989.jpeg,94,False
task1\train_data\images\unlabeled\599.jpeg,12,False
task1\train_data\images\unlabeled\5990.jpeg,58,False
task1\train_data\images\unlabeled\5991.jpeg,34,False
task1\train_data\images\unlabeled\5992.jpeg,67,False
task1\train_data\images\unlabeled\5993.jpeg,97,False
task1\train_data\images\unlabeled\5994.jpeg,57,False
task1\train_data\images\unlabeled\5995.jpeg,50,False
task1\train_data\images\unlabeled\5996.jpeg,95,False
task1\train_data\images\unlabeled\5997.jpeg,47,False
task1\train_data\images\unlabeled\5998.jpeg,22,False
task1\train_data\images\unlabeled\5999.jpeg,7,False
task1\train_data\images\unlabeled\6.jpeg,80,False
task1\train_data\images\unlabeled\60.jpeg,99,False
task1\train_data\images\unlabeled\600.jpeg,76,False
task1\train_data\images\unlabeled\6000.jpeg,84,False
task1\train_data\images\unlabeled\6001.jpeg,56,False
task1\train_data\images\unlabeled\6002.jpeg,72,False
task1\train_data\images\unlabeled\6003.jpeg,94,False
task1\train_data\images\unlabeled\6004.jpeg,83,False
task1\train_data\images\unlabeled\6005.jpeg,17,False
task1\train_data\images\unlabeled\6006.jpeg,63,False
task1\train_data\images\unlabeled\6007.jpeg,75,False
task1\train_data\images\unlabeled\6008.jpeg,22,False
task1\train_data\images\unlabeled\6009.jpeg,32,False
task1\train_data\images\unlabeled\601.jpeg,18,False
task1\train_data\images\unlabeled\6010.jpeg,68,False
task1\train_data\images\unlabeled\6011.jpeg,28,False
task1\train_data\images\unlabeled\6012.jpeg,52,False
task1\train_data\images\unlabeled\6013.jpeg,2,False
task1\train_data\images\unlabeled\6014.jpeg,29,False
task1\train_data\images\unlabeled\6015.jpeg,92,False
task1\train_data\images\unlabeled\6016.jpeg,74,False
task1\train_data\images\unlabeled\6017.jpeg,85,False
task1\train_data\images\unlabeled\6018.jpeg,97,False
task1\train_data\images\unlabeled\6019.jpeg,88,False
task1\train_data\images\unlabeled\602.jpeg,66,False
task1\train_data\images\unlabeled\6020.jpeg,95,False
task1\train_data\images\unlabeled\6021.jpeg,80,False
task1\train_data\images\unlabeled\6022.jpeg,87,False
task1\train_data\images\unlabeled\6023.jpeg,23,False
task1\train_data\images\unlabeled\6024.jpeg,30,False
task1\train_data\images\unlabeled\6025.jpeg,33,False
task1\train_data\images\unlabeled\6026.jpeg,70,False
task1\train_data\images\unlabeled\6027.jpeg,32,False
task1\train_data\images\unlabeled\6028.jpeg,3,False
task1\train_data\images\unlabeled\6029.jpeg,73,False
task1\train_data\images\unlabeled\603.jpeg,66,False
task1\train_data\images\unlabeled\6030.jpeg,98,False
task1\train_data\images\unlabeled\6031.jpeg,20,False
task1\train_data\images\unlabeled\6032.jpeg,46,False
task1\train_data\images\unlabeled\6033.jpeg,3,False
task1\train_data\images\unlabeled\6034.jpeg,92,False
task1\train_data\images\unlabeled\6035.jpeg,54,False
task1\train_data\images\unlabeled\6036.jpeg,78,False
task1\train_data\images\unlabeled\6037.jpeg,86,False
task1\train_data\images\unlabeled\6038.jpeg,48,False
task1\train_data\images\unlabeled\6039.jpeg,53,False
task1\train_data\images\unlabeled\604.jpeg,87,False
task1\train_data\images\unlabeled\6040.jpeg,69,False
task1\train_data\images\unlabeled\6041.jpeg,88,False
task1\train_data\images\unlabeled\6042.jpeg,24,False
task1\train_data\images\unlabeled\6043.jpeg,19,False
task1\train_data\images\unlabeled\6044.jpeg,30,False
task1\train_data\images\unlabeled\6045.jpeg,70,False
task1\train_data\images\unlabeled\6046.jpeg,63,False
task1\train_data\images\unlabeled\6047.jpeg,35,False
task1\train_data\images\unlabeled\6048.jpeg,97,False
task1\train_data\images\unlabeled\6049.jpeg,12,False
task1\train_data\images\unlabeled\605.jpeg,35,False
task1\train_data\images\unlabeled\6050.jpeg,58,False
task1\train_data\images\unlabeled\6051.jpeg,4,False
task1\train_data\images\unlabeled\6052.jpeg,49,False
task1\train_data\images\unlabeled\6053.jpeg,78,False
task1\train_data\images\unlabeled\6054.jpeg,97,False
task1\train_data\images\unlabeled\6055.jpeg,1,False
task1\train_data\images\unlabeled\6056.jpeg,23,False
task1\train_data\images\unlabeled\6057.jpeg,53,False
task1\train_data\images\unlabeled\6058.jpeg,61,False
task1\train_data\images\unlabeled\6059.jpeg,35,False
task1\train_data\images\unlabeled\606.jpeg,97,False
task1\train_data\images\unlabeled\6060.jpeg,46,False
task1\train_data\images\unlabeled\6061.jpeg,40,False
task1\train_data\images\unlabeled\6062.jpeg,80,False
task1\train_data\images\unlabeled\6063.jpeg,57,False
task1\train_data\images\unlabeled\6064.jpeg,3,False
task1\train_data\images\unlabeled\6065.jpeg,63,False
task1\train_data\images\unlabeled\6066.jpeg,46,False
task1\train_data\images\unlabeled\6067.jpeg,65,False
task1\train_data\images\unlabeled\6068.jpeg,99,False
task1\train_data\images\unlabeled\6069.jpeg,65,False
task1\train_data\images\unlabeled\607.jpeg,25,False
task1\train_data\images\unlabeled\6070.jpeg,94,False
task1\train_data\images\unlabeled\6071.jpeg,88,False
task1\train_data\images\unlabeled\6072.jpeg,92,False
task1\train_data\images\unlabeled\6073.jpeg,35,False
task1\train_data\images\unlabeled\6074.jpeg,66,False
task1\train_data\images\unlabeled\6075.jpeg,97,False
task1\train_data\images\unlabeled\6076.jpeg,85,False
task1\train_data\images\unlabeled\6077.jpeg,12,False
task1\train_data\images\unlabeled\6078.jpeg,38,False
task1\train_data\images\unlabeled\6079.jpeg,89,False
task1\train_data\images\unlabeled\608.jpeg,39,False
task1\train_data\images\unlabeled\6080.jpeg,84,False
task1\train_data\images\unlabeled\6081.jpeg,30,False
task1\train_data\images\unlabeled\6082.jpeg,61,False
task1\train_data\images\unlabeled\6083.jpeg,92,False
task1\train_data\images\unlabeled\6084.jpeg,29,False
task1\train_data\images\unlabeled\6085.jpeg,55,False
task1\train_data\images\unlabeled\6086.jpeg,42,False
task1\train_data\images\unlabeled\6087.jpeg,28,False
task1\train_data\images\unlabeled\6088.jpeg,56,False
task1\train_data\images\unlabeled\6089.jpeg,72,False
task1\train_data\images\unlabeled\609.jpeg,36,False
task1\train_data\images\unlabeled\6090.jpeg,15,False
task1\train_data\images\unlabeled\6091.jpeg,99,False
task1\train_data\images\unlabeled\6092.jpeg,33,False
task1\train_data\images\unlabeled\6093.jpeg,84,False
task1\train_data\images\unlabeled\6094.jpeg,18,False
task1\train_data\images\unlabeled\6095.jpeg,15,False
task1\train_data\images\unlabeled\6096.jpeg,11,False
task1\train_data\images\unlabeled\6097.jpeg,74,False
task1\train_data\images\unlabeled\6098.jpeg,37,False
task1\train_data\images\unlabeled\6099.jpeg,20,False
task1\train_data\images\unlabeled\61.jpeg,69,False
task1\train_data\images\unlabeled\610.jpeg,53,False
task1\train_data\images\unlabeled\6100.jpeg,85,False
task1\train_data\images\unlabeled\6101.jpeg,9,False
task1\train_data\images\unlabeled\6102.jpeg,38,False
task1\train_data\images\unlabeled\6103.jpeg,73,False
task1\train_data\images\unlabeled\6104.jpeg,13,False
task1\train_data\images\unlabeled\6105.jpeg,12,False
task1\train_data\images\unlabeled\6106.jpeg,37,False
task1\train_data\images\unlabeled\6107.jpeg,44,False
task1\train_data\images\unlabeled\6108.jpeg,62,False
task1\train_data\images\unlabeled\6109.jpeg,44,False
task1\train_data\images\unlabeled\611.jpeg,4,False
task1\train_data\images\unlabeled\6110.jpeg,22,False
task1\train_data\images\unlabeled\6111.jpeg,23,False
task1\train_data\images\unlabeled\6112.jpeg,40,False
task1\train_data\images\unlabeled\6113.jpeg,56,False
task1\train_data\images\unlabeled\6114.jpeg,86,False
task1\train_data\images\unlabeled\6115.jpeg,98,False
task1\train_data\images\unlabeled\6116.jpeg,57,False
task1\train_data\images\unlabeled\6117.jpeg,2,False
task1\train_data\images\unlabeled\6118.jpeg,77,False
task1\train_data\images\unlabeled\6119.jpeg,67,False
task1\train_data\images\unlabeled\612.jpeg,15,False
task1\train_data\images\unlabeled\6120.jpeg,18,False
task1\train_data\images\unlabeled\6121.jpeg,5,False
task1\train_data\images\unlabeled\6122.jpeg,73,False
task1\train_data\images\unlabeled\6123.jpeg,49,False
task1\train_data\images\unlabeled\6124.jpeg,33,False
task1\train_data\images\unlabeled\6125.jpeg,35,False
task1\train_data\images\unlabeled\6126.jpeg,5,False
task1\train_data\images\unlabeled\6127.jpeg,57,False
task1\train_data\images\unlabeled\6128.jpeg,86,False
task1\train_data\images\unlabeled\6129.jpeg,67,False
task1\train_data\images\unlabeled\613.jpeg,5,False
task1\train_data\images\unlabeled\6130.jpeg,95,False
task1\train_data\images\unlabeled\6131.jpeg,59,False
task1\train_data\images\unlabeled\6132.jpeg,51,False
task1\train_data\images\unlabeled\6133.jpeg,73,False
task1\train_data\images\unlabeled\6134.jpeg,91,False
task1\train_data\images\unlabeled\6135.jpeg,36,False
task1\train_data\images\unlabeled\6136.jpeg,45,False
task1\train_data\images\unlabeled\6137.jpeg,62,False
task1\train_data\images\unlabeled\6138.jpeg,7,False
task1\train_data\images\unlabeled\6139.jpeg,66,False
task1\train_data\images\unlabeled\614.jpeg,43,False
task1\train_data\images\unlabeled\6140.jpeg,37,False
task1\train_data\images\unlabeled\6141.jpeg,25,False
task1\train_data\images\unlabeled\6142.jpeg,2,False
task1\train_data\images\unlabeled\6143.jpeg,91,False
task1\train_data\images\unlabeled\6144.jpeg,41,False
task1\train_data\images\unlabeled\6145.jpeg,33,False
task1\train_data\images\unlabeled\6146.jpeg,53,False
task1\train_data\images\unlabeled\6147.jpeg,85,False
task1\train_data\images\unlabeled\6148.jpeg,93,False
task1\train_data\images\unlabeled\6149.jpeg,70,False
task1\train_data\images\unlabeled\615.jpeg,43,False
task1\train_data\images\unlabeled\6150.jpeg,89,False
task1\train_data\images\unlabeled\6151.jpeg,5,False
task1\train_data\images\unlabeled\6152.jpeg,92,False
task1\train_data\images\unlabeled\6153.jpeg,20,False
task1\train_data\images\unlabeled\6154.jpeg,29,False
task1\train_data\images\unlabeled\6155.jpeg,87,False
task1\train_data\images\unlabeled\6156.jpeg,73,False
task1\train_data\images\unlabeled\6157.jpeg,75,False
task1\train_data\images\unlabeled\6158.jpeg,99,False
task1\train_data\images\unlabeled\6159.jpeg,55,False
task1\train_data\images\unlabeled\616.jpeg,82,False
task1\train_data\images\unlabeled\6160.jpeg,17,False
task1\train_data\images\unlabeled\6161.jpeg,79,False
task1\train_data\images\unlabeled\6162.jpeg,78,False
task1\train_data\images\unlabeled\6163.jpeg,85,False
task1\train_data\images\unlabeled\6164.jpeg,58,False
task1\train_data\images\unlabeled\6165.jpeg,55,False
task1\train_data\images\unlabeled\6166.jpeg,10,False
task1\train_data\images\unlabeled\6167.jpeg,52,False
task1\train_data\images\unlabeled\6168.jpeg,83,False
task1\train_data\images\unlabeled\6169.jpeg,36,False
task1\train_data\images\unlabeled\617.jpeg,80,False
task1\train_data\images\unlabeled\6170.jpeg,13,False
task1\train_data\images\unlabeled\6171.jpeg,91,False
task1\train_data\images\unlabeled\6172.jpeg,30,False
task1\train_data\images\unlabeled\6173.jpeg,21,False
task1\train_data\images\unlabeled\6174.jpeg,11,False
task1\train_data\images\unlabeled\6175.jpeg,98,False
task1\train_data\images\unlabeled\6176.jpeg,43,False
task1\train_data\images\unlabeled\6177.jpeg,36,False
task1\train_data\images\unlabeled\6178.jpeg,24,False
task1\train_data\images\unlabeled\6179.jpeg,92,False
task1\train_data\images\unlabeled\618.jpeg,97,False
task1\train_data\images\unlabeled\6180.jpeg,25,False
task1\train_data\images\unlabeled\6181.jpeg,17,False
task1\train_data\images\unlabeled\6182.jpeg,65,False
task1\train_data\images\unlabeled\6183.jpeg,60,False
task1\train_data\images\unlabeled\6184.jpeg,6,False
task1\train_data\images\unlabeled\6185.jpeg,47,False
task1\train_data\images\unlabeled\6186.jpeg,64,False
task1\train_data\images\unlabeled\6187.jpeg,46,False
task1\train_data\images\unlabeled\6188.jpeg,39,False
task1\train_data\images\unlabeled\6189.jpeg,52,False
task1\train_data\images\unlabeled\619.jpeg,58,False
task1\train_data\images\unlabeled\6190.jpeg,79,False
